Nome_da_Imagem,PID,Nome_da_Sessao,Sessao#,Uso_de_memoria
=========================,========,================,===========,============
System,Idle,Process,0,Services,0,8,K
System,4,Services,0,3.932,K
Registry,100,Services,0,52.160,K
smss.exe,608,Services,0,996,K
csrss.exe,704,Services,0,5.992,K
wininit.exe,792,Services,0,6.492,K
services.exe,872,Services,0,13.504,K
lsass.exe,956,Services,0,22.512,K
svchost.exe,644,Services,0,36.244,K
fontdrvhost.exe,684,Services,0,3.604,K
WUDFHost.exe,1048,Services,0,6.632,K
svchost.exe,1116,Services,0,19.568,K
svchost.exe,1164,Services,0,8.480,K
WUDFHost.exe,1308,Services,0,5.096,K
svchost.exe,1428,Services,0,6.960,K
svchost.exe,1456,Services,0,10.756,K
svchost.exe,1472,Services,0,10.564,K
svchost.exe,1572,Services,0,10.016,K
svchost.exe,1580,Services,0,11.988,K
svchost.exe,1676,Services,0,17.268,K
IntelCpHDCPSvc.exe,1752,Services,0,5.096,K
svchost.exe,1768,Services,0,8.088,K
svchost.exe,1800,Services,0,6.228,K
svchost.exe,1832,Services,0,7.584,K
svchost.exe,1904,Services,0,10.104,K
svchost.exe,2056,Services,0,8.392,K
svchost.exe,2064,Services,0,7.864,K
svchost.exe,2208,Services,0,15.432,K
svchost.exe,2216,Services,0,7.228,K
igfxCUIServiceN.exe,2224,Services,0,8.840,K
svchost.exe,2232,Services,0,13.616,K
dasHost.exe,2396,Services,0,4.552,K
svchost.exe,2436,Services,0,11.240,K
svchost.exe,2508,Services,0,5.976,K
svchost.exe,2528,Services,0,13.104,K
svchost.exe,2544,Services,0,18.808,K
svchost.exe,2552,Services,0,11.992,K
svchost.exe,2768,Services,0,10.464,K
svchost.exe,2812,Services,0,6.792,K
svchost.exe,2916,Services,0,10.884,K
svchost.exe,2924,Services,0,5.752,K
svchost.exe,2932,Services,0,14.272,K
svchost.exe,3048,Services,0,7.924,K
svchost.exe,3056,Services,0,7.808,K
Memory,Compression,1852,Services,0,127.104,K
svchost.exe,3128,Services,0,8.044,K
svchost.exe,3228,Services,0,7.468,K
svchost.exe,3284,Services,0,8.940,K
svchost.exe,3336,Services,0,6.540,K
svchost.exe,3436,Services,0,8.684,K
svchost.exe,3468,Services,0,9.268,K
svchost.exe,3656,Services,0,15.060,K
svchost.exe,3776,Services,0,7.648,K
svchost.exe,3880,Services,0,9.764,K
svchost.exe,3888,Services,0,6.568,K
svchost.exe,4012,Services,0,19.148,K
svchost.exe,4068,Services,0,13.820,K
spoolsv.exe,3548,Services,0,15.176,K
wlanext.exe,3260,Services,0,6.896,K
svchost.exe,3328,Services,0,22.092,K
conhost.exe,4108,Services,0,5.236,K
svchost.exe,4192,Services,0,8.176,K
svchost.exe,4308,Services,0,7.564,K
svchost.exe,4420,Services,0,9.280,K
svchost.exe,4512,Services,0,15.260,K
ACCSvc.exe,4520,Services,0,5.288,K
svchost.exe,4532,Services,0,43.104,K
svchost.exe,4544,Services,0,43.844,K
GTFidoService.exe,4604,Services,0,24.068,K
Bridge_Service.exe,4628,Services,0,18.452,K
OneApp.IGCC.WinService.ex,4644,Services,0,19.544,K
svchost.exe,4664,Services,0,7.780,K
svchost.exe,4724,Services,0,19.424,K
jhi_service.exe,4780,Services,0,5.548,K
MpDefenderCoreService.exe,4868,Services,0,17.972,K
LMS.exe,4880,Services,0,8.564,K
mysqld.exe,4896,Services,0,6.144,K
pservice.exe,4904,Services,0,6.236,K
svchost.exe,4972,Services,0,5.952,K
RzSDKServer.exe,5060,Services,0,7.428,K
RzSDKService.exe,5104,Services,0,5.540,K
RzChromaStreamServer.exe,4152,Services,0,6.776,K
GameManagerService.exe,4328,Services,0,27.760,K
svchost.exe,4620,Services,0,8.728,K
svchost.exe,5132,Services,0,11.476,K
RstMwService.exe,5152,Services,0,5.860,K
RazerCentralService.exe,5160,Services,0,47.312,K
RtkAudUService64.exe,5200,Services,0,9.772,K
svchost.exe,5208,Services,0,5.176,K
RvControlSvc.exe,5244,Services,0,12.188,K
svchost.exe,5280,Services,0,5.336,K
MsMpEng.exe,5352,Services,0,301.344,K
WMIRegistrationService.ex,5416,Services,0,12.036,K
svchost.exe,5460,Services,0,22.288,K
WTabletServicePro.exe,5600,Services,0,7.892,K
RzAppManager,5804,Services,0,5.216,K
RzBTLEManager,5816,Services,0,6.064,K
mysqld.exe,5840,Services,0,84.300,K
RzDeviceManager,5848,Services,0,6.672,K
RzDiagnostic,5860,Services,0,5.680,K
RzIoTDeviceManager,5872,Services,0,4.188,K
RzSmartlightingDeviceMana,5884,Services,0,4.224,K
conhost.exe,5900,Services,0,8.180,K
conhost.exe,5920,Services,0,8.180,K
conhost.exe,5940,Services,0,7.092,K
conhost.exe,5948,Services,0,8.172,K
conhost.exe,5964,Services,0,8.176,K
conhost.exe,5976,Services,0,8.180,K
conhost.exe,5988,Services,0,8.180,K
svchost.exe,6076,Services,0,11.448,K
svchost.exe,7216,Services,0,7.216,K
dllhost.exe,7328,Services,0,11.772,K
gamingservices.exe,7784,Services,0,39.300,K
gamingservicesnet.exe,7796,Services,0,4.568,K
svchost.exe,8148,Services,0,12.456,K
Razer,Synapse,Service.exe,7776,Services,0,37.600,K
svchost.exe,7836,Services,0,10.220,K
AggregatorHost.exe,9012,Services,0,7.064,K
svchost.exe,9296,Services,0,13.524,K
NisSrv.exe,10216,Services,0,8.752,K
PresentationFontCache.exe,4416,Services,0,15.204,K
svchost.exe,9744,Services,0,20.784,K
svchost.exe,9396,Services,0,25.636,K
svchost.exe,10360,Services,0,21.884,K
WmiPrvSE.exe,10736,Services,0,19.168,K
svchost.exe,12396,Services,0,5.028,K
svchost.exe,10344,Services,0,12.900,K
svchost.exe,13244,Services,0,23.948,K
BraveCrashHandler.exe,13932,Services,0,1.584,K
BraveCrashHandler64.exe,13944,Services,0,372,K
SecurityHealthService.exe,14176,Services,0,14.172,K
QASvc.exe,10016,Services,0,9.900,K
SgrmBroker.exe,13216,Services,0,7.964,K
svchost.exe,14228,Services,0,10.112,K
OfficeC2RClient.exe,10168,Services,0,5.204,K
svchost.exe,3408,Services,0,10.336,K
