Nome_da_Imagem,PID,Nome_da_Sessao,Sessao#,Uso_de_memoria
=========================,========,================,===========,============
System,Idle,Process,0,Services,0,8,K
System,4,Services,0,3.424,K
Secure,System,108,Services,0,24.604,K
Registry,148,Services,0,24.608,K
smss.exe,592,Services,0,472,K
csrss.exe,900,Services,0,3.152,K
wininit.exe,740,Services,0,2.980,K
services.exe,872,Services,0,6.820,K
LsaIso.exe,904,Services,0,1.492,K
lsass.exe,1040,Services,0,21.140,K
svchost.exe,1172,Services,0,32.476,K
fontdrvhost.exe,1200,Services,0,312,K
svchost.exe,1280,Services,0,18.128,K
svchost.exe,1324,Services,0,5.544,K
WUDFHost.exe,1416,Services,0,9.148,K
svchost.exe,1576,Services,0,1.028,K
svchost.exe,1584,Services,0,2.428,K
svchost.exe,1628,Services,0,2.260,K
svchost.exe,1636,Services,0,4.556,K
svchost.exe,1644,Services,0,9.732,K
svchost.exe,1764,Services,0,4.784,K
svchost.exe,1772,Services,0,5.616,K
svchost.exe,1896,Services,0,4.192,K
svchost.exe,1928,Services,0,3.568,K
svchost.exe,1952,Services,0,4.380,K
svchost.exe,1996,Services,0,8.172,K
svchost.exe,1320,Services,0,10.276,K
WUDFHost.exe,1832,Services,0,5.344,K
svchost.exe,1196,Services,0,8.652,K
svchost.exe,2104,Services,0,17.972,K
svchost.exe,2204,Services,0,13.256,K
igfxCUIService.exe,2312,Services,0,8.388,K
svchost.exe,2332,Services,0,14.716,K
svchost.exe,2640,Services,0,14.836,K
svchost.exe,2684,Services,0,7.432,K
svchost.exe,2776,Services,0,12.348,K
svchost.exe,2832,Services,0,8.776,K
svchost.exe,2848,Services,0,9.180,K
svchost.exe,2872,Services,0,6.748,K
svchost.exe,2880,Services,0,5.604,K
dasHost.exe,2960,Services,0,6.624,K
svchost.exe,3000,Services,0,5.984,K
svchost.exe,3036,Services,0,8.192,K
svchost.exe,3044,Services,0,4.116,K
Memory,Compression,2348,Services,0,347.860,K
svchost.exe,3244,Services,0,7.872,K
svchost.exe,3316,Services,0,12.508,K
svchost.exe,3424,Services,0,7.328,K
svchost.exe,3436,Services,0,6.196,K
svchost.exe,3572,Services,0,7.072,K
svchost.exe,3660,Services,0,9.048,K
svchost.exe,3696,Services,0,13.968,K
svchost.exe,3732,Services,0,18.684,K
svchost.exe,3740,Services,0,6.764,K
svchost.exe,3832,Services,0,9.912,K
svchost.exe,3840,Services,0,9.772,K
svchost.exe,4044,Services,0,4.120,K
svchost.exe,3152,Services,0,6.584,K
svchost.exe,3620,Services,0,7.232,K
svchost.exe,3724,Services,0,6.648,K
svchost.exe,3712,Services,0,7.312,K
svchost.exe,4216,Services,0,7.512,K
svchost.exe,4276,Services,0,11.300,K
svchost.exe,4364,Services,0,9.652,K
spoolsv.exe,4408,Services,0,12.064,K
svchost.exe,4504,Services,0,17.480,K
svchost.exe,4512,Services,0,22.852,K
IntelCpHDCPSvc.exe,4532,Services,0,4.576,K
svchost.exe,4580,Services,0,20.620,K
OneApp.IGCC.WinService.ex,4656,Services,0,6.332,K
IntelAudioService.exe,4712,Services,0,6.644,K
svchost.exe,4720,Services,0,7.404,K
NortonSecurity.exe,4812,Services,0,55.648,K
mysqld.exe,4860,Services,0,4.532,K
svchost.exe,4876,Services,0,4.076,K
esif_uf.exe,4884,Services,0,3.440,K
LMS.exe,4896,Services,0,5.772,K
RtkAudUService64.exe,4908,Services,0,6.644,K
svchost.exe,4940,Services,0,5.772,K
svchost.exe,4976,Services,0,12.152,K
svchost.exe,4980,Services,0,3.436,K
svchost.exe,5064,Services,0,13.368,K
SamsungSystemSupportServi,5080,Services,0,4.752,K
WirelessKB850Notification,5096,Services,0,3.272,K
nsWscSvc.exe,5116,Services,0,6.960,K
wslservice.exe,5128,Services,0,14.400,K
SamsungSecuritySupportSer,5184,Services,0,5.776,K
svchost.exe,5268,Services,0,8.096,K
svchost.exe,5724,Services,0,6.364,K
mysqld.exe,5768,Services,0,2.844,K
IntelCpHeciSvc.exe,5832,Services,0,4.312,K
conhost.exe,5880,Services,0,3.804,K
svchost.exe,6228,Services,0,8.096,K
svchost.exe,7352,Services,0,10.880,K
AggregatorHost.exe,7620,Services,0,5.440,K
svchost.exe,7300,Services,0,15.320,K
svchost.exe,7060,Services,0,14.380,K
svchost.exe,8500,Services,0,7.816,K
SecurityHealthService.exe,7308,Services,0,11.776,K
svchost.exe,10824,Services,0,13.716,K
svchost.exe,13808,Services,0,5.576,K
MoUsoCoreWorker.exe,13936,Services,0,10.168,K
unsecapp.exe,14200,Services,0,2.912,K
WmiPrvSE.exe,14400,Services,0,9.672,K
svchost.exe,15352,Services,0,12.972,K
svchost.exe,13764,Services,0,5.712,K
svchost.exe,13984,Services,0,3.504,K
svchost.exe,15172,Services,0,5.816,K
svchost.exe,2428,Services,0,6.368,K
svchost.exe,3708,Services,0,2.616,K
svchost.exe,15096,Services,0,9.340,K
svchost.exe,6352,Services,0,896,K
svchost.exe,4588,Services,0,2.812,K
vmcompute.exe,13996,Services,0,7.888,K
svchost.exe,21288,Services,0,1.772,K
svchost.exe,21432,Services,0,3.720,K
svchost.exe,16604,Services,0,1.976,K
FileSyncHelper.exe,17740,Services,0,10.732,K
WmiPrvSE.exe,19288,Services,0,5.652,K
svchost.exe,20824,Services,0,1.204,K
svchost.exe,29048,Services,0,4.396,K
wlanext.exe,7676,Services,0,2.204,K
conhost.exe,27164,Services,0,1.152,K
OfficeClickToRun.exe,29044,Services,0,21.556,K
SearchIndexer.exe,18980,Services,0,43.964,K
svchost.exe,17896,Services,0,8.836,K
csrss.exe,29684,Console,3,7.872,K
winlogon.exe,26508,Console,3,10.932,K
fontdrvhost.exe,27908,Console,3,6.720,K
dwm.exe,9720,Console,3,66.848,K
sihost.exe,28472,Console,3,24.348,K
svchost.exe,9048,Console,3,9.396,K
svchost.exe,27072,Console,3,15.888,K
igfxEM.exe,9560,Console,3,12.684,K
svchost.exe,13464,Console,3,6.844,K
svchost.exe,31284,Console,3,24.824,K
taskhostw.exe,23712,Console,3,22.388,K
SamsungSecuritySupporter.,23324,Console,3,14.164,K
explorer.exe,31808,Console,3,252.880,K
SamsungSystemSupportEngin,32036,Console,3,13.836,K
svchost.exe,9040,Console,3,26.232,K
StartMenuExperienceHost.e,8404,Console,3,29.108,K
SearchHost.exe,18564,Console,3,78.148,K
FileCoAuth.exe,10804,Console,3,28.028,K
Widgets.exe,6764,Console,3,35.380,K
RuntimeBroker.exe,31792,Console,3,14.960,K
RuntimeBroker.exe,16148,Console,3,38.564,K
svchost.exe,8240,Console,3,14.320,K
dllhost.exe,10280,Console,3,15.000,K
ctfmon.exe,31304,Console,3,19.992,K
SecurityHealthSystray.exe,10312,Console,3,10.848,K
OneDrive.exe,15780,Console,3,65.396,K
TextInputHost.exe,32480,Console,3,34.912,K
jetbrains-toolbox.exe,30064,Console,3,64.692,K
chrome.exe,8020,Console,3,189.760,K
chrome.exe,14096,Console,3,9.032,K
chrome.exe,22748,Console,3,133.956,K
chrome.exe,18728,Console,3,52.636,K
chrome.exe,16420,Console,3,22.740,K
chrome.exe,16720,Console,3,14.672,K
chrome.exe,14604,Console,3,21.680,K
chrome.exe,15972,Console,3,12.720,K
CrossDeviceService.exe,11580,Console,3,20.064,K
ms-teams.exe,29724,Console,3,17.760,K
RuntimeBroker.exe,28484,Console,3,9.680,K
msedgewebview2.exe,16980,Console,3,44.036,K
msedgewebview2.exe,10208,Console,3,7.756,K
RuntimeBroker.exe,13880,Console,3,11.584,K
msedgewebview2.exe,13156,Console,3,9.624,K
msedgewebview2.exe,17636,Console,3,22.728,K
msedgewebview2.exe,14220,Console,3,6.620,K
msedgewebview2.exe,1132,Console,3,62.752,K
NortonSecurity.exe,26324,Console,3,10.444,K
RtkAudUService64.exe,18464,Console,3,4.268,K
jusched.exe,7504,Console,3,10.624,K
svchost.exe,9744,Console,3,13.972,K
WidgetService.exe,28480,Console,3,12.048,K
msedgewebview2.exe,29640,Console,3,4.640,K
msedgewebview2.exe,28428,Console,3,7.788,K
msedgewebview2.exe,30456,Console,3,4.544,K
msedgewebview2.exe,19340,Console,3,1.372,K
msedgewebview2.exe,9820,Console,3,420,K
msedgewebview2.exe,10636,Console,3,412,K
ShellExperienceHost.exe,3180,Console,3,8.780,K
RuntimeBroker.exe,19616,Console,3,19.964,K
svchost.exe,3392,Console,3,11.948,K
ApplicationFrameHost.exe,22016,Console,3,12.872,K
HxOutlook.exe,16464,Console,3,2.732,K
RuntimeBroker.exe,15220,Console,3,9.300,K
HxTsr.exe,4608,Console,3,15.916,K
SystemSettingsBroker.exe,26044,Console,3,19.296,K
svchost.exe,1296,Console,3,9.324,K
backgroundTaskHost.exe,17624,Console,3,2.520,K
chrome.exe,18660,Console,3,16.452,K
chrome.exe,31120,Console,3,19.996,K
idea64.exe,9400,Console,3,683.920,K
fsnotifier.exe,3848,Console,3,3.272,K
conhost.exe,27580,Console,3,5.856,K
PhoneExperienceHost.exe,16436,Console,3,61.808,K
chrome.exe,3936,Console,3,67.884,K
msedgewebview2.exe,32056,Console,3,1.772,K
Code.exe,29316,Console,3,72.008,K
Code.exe,6048,Console,3,15.412,K
Code.exe,22000,Console,3,99.216,K
Code.exe,20836,Console,3,18.584,K
Code.exe,16580,Console,3,228.144,K
Code.exe,30004,Console,3,39.120,K
Code.exe,25700,Console,3,30.852,K
dllhost.exe,5904,Console,3,9.916,K
Code.exe,24108,Console,3,103.520,K
Code.exe,30480,Console,3,17.188,K
Code.exe,9548,Console,3,23.600,K
Code.exe,18412,Console,3,12.460,K
backgroundTaskHost.exe,7292,Console,3,2.204,K
backgroundTaskHost.exe,10984,Console,3,2.200,K
backgroundTaskHost.exe,10524,Console,3,1.120,K
chrome.exe,17576,Console,3,64.188,K
chrome.exe,22092,Console,3,114.956,K
svchost.exe,17540,Services,0,6.952,K
backgroundTaskHost.exe,32400,Console,3,2.144,K
LockApp.exe,3796,Console,3,26.328,K
RuntimeBroker.exe,10760,Console,3,19.240,K
backgroundTaskHost.exe,14752,Console,3,1.064,K
chrome.exe,27448,Console,3,33.080,K
chrome.exe,11340,Console,3,186.400,K
chrome.exe,24048,Console,3,15.180,K
chrome.exe,32432,Console,3,76.556,K
backgroundTaskHost.exe,3224,Console,3,2.140,K
backgroundTaskHost.exe,10400,Console,3,2.144,K
backgroundTaskHost.exe,11708,Console,3,2.144,K
chrome.exe,21908,Console,3,92.956,K
backgroundTaskHost.exe,32024,Console,3,2.144,K
chrome.exe,9496,Console,3,113.220,K
chrome.exe,23484,Console,3,203.968,K
backgroundTaskHost.exe,15948,Console,3,1.064,K
chrome.exe,23800,Console,3,68.008,K
chrome.exe,5544,Console,3,116.696,K
backgroundTaskHost.exe,25480,Console,3,2.312,K
msedge.exe,20300,Console,3,115.756,K
msedge.exe,18224,Console,3,8.404,K
msedge.exe,31104,Console,3,30.780,K
msedge.exe,27416,Console,3,34.504,K
msedge.exe,5104,Console,3,16.916,K
chrome.exe,15796,Console,3,490.012,K
chrome.exe,25740,Console,3,106.520,K
chrome.exe,3808,Console,3,17.496,K
chrome.exe,14628,Console,3,137.248,K
chrome.exe,22664,Console,3,44.172,K
chrome.exe,7588,Console,3,111.288,K
chrome.exe,19788,Console,3,27.568,K
svchost.exe,7028,Services,0,8.124,K
smartscreen.exe,18420,Console,3,11.376,K
